"numero_de_pedido";"estado_de_pedido";"fecha_de_pedido";"id cliente";"titulo_metodo_de_pago";"importe_de_descuento_del_carrito";"importe_subtotal_carrito";"importe_envio_pedido";"importe_reembolsado_pedido";"importe_total_pedido";"importe_total_de_impuestos_del_pedido";"sku";"articulo_numero";"nombre_del_articulo";"cantidad";"coste_articulo";"cupon_articulo";"importe_descuento";"importe_impuestos_descuento"
29625;"Procesando";"2020-11-04 19:45";89;"MasterCard ending in 0003";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29628;"Completado";"2020-11-05 10:15";85;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29632;"Completado";"2020-11-05 14:46";594;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29636;"Completado";"2020-11-05 17:15";1385;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29638;"Completado";"2020-11-05 20:27";583;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29639;"Completado";"2020-11-05 22:04";716;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29640;"Completado";"2020-11-06 7:47";2634;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29643;"Completado";"2020-11-06 10:45";4051;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
29644;"Completado";"2020-11-06 12:43";2138;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29653;"Completado";"2020-11-06 18:15";1843;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29655;"Completado";"2020-11-06 22:11";1847;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29656;"Procesando";"2020-11-07 8:34";1822;"Visa ending in 1773";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29657;"Completado";"2020-11-07 13:33";373;"Pagantis";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29658;"Completado";"2020-11-07 22:36";1864;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29659;"Completado";"2020-11-08 11:36";13;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29660;"Completado";"2020-11-08 12:34";4261;"Tarjeta de credito (Stripe)";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29676;"Completado";"2020-11-08 17:18";740;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29681;"Completado";"2020-11-09 10:10";1800;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
29682;"Completado";"2020-11-09 12:51";4412;"Pagantis";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29687;"Completado";"2020-11-10 10:37";2193;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29688;"Completado";"2020-11-10 10:43";1571;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29701;"Completado";"2020-11-10 17:22";2190;"Stripe";0.0;149.0;0;0;149;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
29702;"Completado";"2020-11-10 22:27";3656;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"3";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29713;"Completado";"2020-11-11 12:38";2199;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29715;"Completado";"2020-11-11 17:08";2179;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29719;"Completado";"2020-11-11 19:32";4017;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29759;"Completado";"2020-11-12 3:13";347;"Tarjeta de credito (Stripe)";20.0;129.0;0;0;129;0.0;"3";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
29761;"Completado";"2020-11-13 9:35";24;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29764;"Completado";"2020-11-13 11:28";617;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
29765;"Procesando";"2020-11-14 8:10";2998;"MasterCard ending in 1902";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29772;"Completado";"2020-11-14 11:28";1320;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29775;"Completado";"2020-11-14 15:11";1303;"Tarjeta de credito (Stripe)";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29778;"Completado";"2020-11-15 9:50";203;"Stripe";0.0;199.0;0;0;199;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29779;"Completado";"2020-11-15 10:03";2454;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29780;"Completado";"2020-11-15 14:45";920;"Pagantis";0.0;699.0;0;0;699;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29781;"Completado";"2020-11-15 15:10";919;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29782;"Completado";"2020-11-15 19:16";2666;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29783;"Completado";"2020-11-16 8:50";2666;"Pago con tarjeta";0.0;279.0;0;0;279;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29785;"Completado";"2020-11-16 9:27";2662;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29794;"Completado";"2020-11-16 13:15";3651;"Stripe";0.0;199.0;0;0;199;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29815;"Completado";"2020-11-16 17:43";2652;"Pago con tarjeta";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
29826;"Completado";"2020-11-17 9:00";2658;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29840;"Completado";"2020-11-17 17:07";2659;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29841;"Procesando";"2020-11-17 19:20";2638;"MasterCard ending in 9680";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29843;"Completado";"2020-11-17 20:16";466;"Redsys";0.0;299.0;0;0;299;43.21;"7";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29844;"Completado";"2020-11-17 20:33";463;"Pago con tarjeta";0.0;279.0;0;0;279;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29847;"Completado";"2020-11-19 1:19";461;"Stripe";0.0;199.0;0;0;199;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
29848;"Completado";"2020-11-19 8:17";462;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29852;"Completado";"2020-11-20 16:49";925;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
29853;"Completado";"2020-11-21 10:54";1400;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29898;"Completado";"2020-11-21 15:13";2463;"Pago con tarjeta";0.0;167.0;0;0;167;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
29937;"Completado";"2020-11-23 13:00";1130;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29957;"Completado";"2020-11-23 15:00";306;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29959;"Completado";"2020-11-23 21:10";3814;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29961;"Completado";"2020-11-23 22:10";4290;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29962;"Completado";"2020-11-23 22:19";4472;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
29969;"Completado";"2020-11-24 14:14";2337;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29970;"Completado";"2020-11-24 14:31";90;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
29972;"Completado";"2020-11-24 15:53";96;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29973;"Completado";"2020-11-24 16:36";1929;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29975;"Completado";"2020-11-24 17:29";586;"Stripe";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29976;"Completado";"2020-11-24 17:39";590;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29977;"Completado";"2020-11-24 17:59";589;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29978;"Completado";"2020-11-24 18:19";713;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29981;"Completado";"2020-11-24 19:29";1892;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29983;"Completado";"2020-11-24 21:16";1929;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29984;"Completado";"2020-11-24 21:25";4489;"Pagantis";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29991;"Completado";"2020-11-25 14:37";4443;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
29992;"Procesando";"2020-11-25 21:12";1859;"MasterCard ending in 8059";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
30048;"Completado";"2020-11-26 3:23";3431;"Stripe";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30191;"Completado";"2020-11-26 22:59";2565;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30196;"Completado";"2020-11-26 23:01";473;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30197;"Completado";"2020-11-26 23:01";2717;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30198;"Completado";"2020-11-26 23:01";4412;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30202;"Completado";"2020-11-26 23:01";374;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
30205;"Completado";"2020-11-26 23:02";108;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30206;"Completado";"2020-11-26 23:02";757;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30207;"Completado";"2020-11-26 23:03";2229;"Stripe";0.0;199.0;0;0;199;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30208;"Completado";"2020-11-26 23:03";3390;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30215;"Completado";"2020-11-26 23:03";2586;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
30216;"Completado";"2020-11-26 23:03";1528;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30217;"Completado";"2020-11-26 23:03";2596;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30218;"Completado";"2020-11-26 23:03";428;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30219;"Completado";"2020-11-26 23:03";1135;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30221;"Completado";"2020-11-26 23:04";2318;"Pago con tarjeta";0.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
30222;"Completado";"2020-11-26 23:05";1864;"Stripe";0.0;199.0;0;0;199;0.0;"3";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30223;"Completado";"2020-11-26 23:05";2805;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30224;"Completado";"2020-11-26 23:05";1492;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30225;"Completado";"2020-11-26 23:06";3982;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
30226;"Completado";"2020-11-26 23:06";1904;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30228;"Procesando";"2020-11-26 23:07";930;"Redsys";0.0;299.0;0;0;299;34.54;"7";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
30230;"Completado";"2020-11-26 23:07";869;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30231;"Completado";"2020-11-26 23:07";1138;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30249;"Completado";"2020-11-26 23:08";1095;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30256;"Completado";"2020-11-26 23:09";962;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30257;"Completado";"2020-11-26 23:09";1081;"Stripe";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30259;"Completado";"2020-11-26 23:10";3748;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30260;"Completado";"2020-11-26 23:11";63;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30264;"Completado";"2020-11-26 23:13";3382;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30268;"Completado";"2020-11-26 23:13";631;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30272;"Completado";"2020-11-26 23:14";4412;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30284;"Completado";"2020-11-26 23:17";1828;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30285;"Completado";"2020-11-26 23:17";1816;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30286;"Completado";"2020-11-26 23:18";937;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30293;"Completado";"2020-11-26 23:18";1840;"Pagantis";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30294;"Completado";"2020-11-26 23:19";1834;"Pagantis";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30298;"Completado";"2020-11-26 23:19";3131;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
30299;"Completado";"2020-11-26 23:19";1812;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
30306;"Completado";"2020-11-26 23:20";1838;"Stripe";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
30307;"Completado";"2020-11-26 23:20";1291;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30311;"Completado";"2020-11-26 23:21";1294;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
30322;"Completado";"2020-11-26 23:24";1285;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30324;"Completado";"2020-11-26 23:25";1649;"Stripe";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30325;"Completado";"2020-11-26 23:26";937;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
30333;"Completado";"2020-11-26 23:28";1843;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
30334;"Completado";"2020-11-26 23:29";1400;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30336;"Completado";"2020-11-26 23:32";2759;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30338;"Completado";"2020-11-26 23:33";3855;"";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
30341;"Completado";"2020-11-26 23:41";2782;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30342;"Completado";"2020-11-26 23:42";2164;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30343;"Completado";"2020-11-26 23:44";340;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30344;"Completado";"2020-11-26 23:47";2173;"Pago con tarjeta";0.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
30345;"Completado";"2020-11-26 23:48";3823;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30347;"Completado";"2020-11-26 23:54";2100;"Pago con tarjeta";0.0;229.0;0;0;229;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30348;"Completado";"2020-11-27 0:03";2139;"Stripe";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
30350;"Completado";"2020-11-27 0:23";2652;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30351;"Completado";"2020-11-27 0:23";4429;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30352;"Completado";"2020-11-27 0:32";2103;"Stripe";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
30361;"Completado";"2020-11-27 0:49";343;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30363;"Completado";"2020-11-27 1:09";327;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30370;"Completado";"2020-11-27 1:12";345;"Pago con tarjeta";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30372;"Completado";"2020-11-27 1:47";1581;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30373;"Completado";"2020-11-27 2:20";1875;"Tarjeta de credito (Stripe)";0.0;129.0;0;0;129;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30374;"Completado";"2020-11-27 2:56";222;"Tarjeta de credito (Stripe)";0.0;229.0;0;0;229;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
30375;"Completado";"2020-11-27 4:38";917;"Tarjeta de credito (Stripe)";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
30376;"Completado";"2020-11-27 4:45";930;"Tarjeta de credito (Stripe)";0.0;149.0;0;0;149;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30377;"Completado";"2020-11-27 4:56";915;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
30378;"Completado";"2020-11-27 6:06";908;"Stripe";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
30380;"Completado";"2020-11-27 6:18";911;"Pago con tarjeta";0.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
30381;"Completado";"2020-11-27 6:22";2632;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
